"","Round","Generation","Best Candidate Fitness","Best Candidate Standard Deviation","Mean Fitness","Elapsed Time(Milli Second)","Best Candidate","Method Name"
"1120",8,11,4,1.10905365064094,6.3,9,"[[2157880], [95241], [4], [344612], [2], [33], [8512940], [96582020], [2242738], [45]]","setMemberAge"
"1219",8,33,4,1.12689839825958,6.99,10,"[[44], [3665], [282], [344612], [8512940], [8], [20], [98], [160], [244968]]","setMemberAge"
"1319",8,12,4,1.07419737478733,7.69,11,"[[57], [100303202], [344612], [5], [705005], [22056], [20], [5], [619], [673920]]","setMemberAge"
"1419",8,13,6,0.926066952223219,8.32,12,"[[28744078], [344612], [9], [39], [8], [584], [8512940], [9], [5], [57]]","setMemberAge"
"1519",8,14,6,0.751265598839718,8.66,13,"[[57], [5], [95], [344612], [4], [908815], [96], [20], [28744078], [55602940]]","setMemberAge"
"1619",8,15,7,0.727392603756734,8.97,13,"[[46123], [42599419], [9], [3], [35], [116], [344612], [32], [4], [57]]","setMemberAge"
"1719",8,16,8,0.611473629848418,9.31,14,"[[7], [116], [35], [9], [42599419], [4], [68], [33], [28744078], [9]]","setMemberAge"
"1819",8,17,8,0.547722557505166,9.6,15,"[[39], [116], [36927363], [76], [3], [5], [41], [957004072], [39], [25]]","setMemberAge"
"1919",8,18,9,0.366606055596468,9.84,16,"[[116], [3], [41], [68], [35], [44], [20], [74], [9], [285351272]]","setMemberAge"
"2019",8,19,9,0.17058722109232,9.97,17,"[[4], [9], [88], [2], [9], [4], [5], [39], [4], [957004072]]","setMemberAge"
"2116",8,20,10,0,10,19,"[[88], [9], [116], [2], [41], [5], [3], [5], [4], [4]]","setMemberAge"
"3120",9,1,0,1.29599382714579,1.98,2,"[[382166], [2039162], [6005], [7212928], [5782], [456409], [7196128], [97282077], [927], [1986]]","setMemberAge"
"4113",9,2,0,1.2860404348231,2.81,3,"[[57312], [8754376], [1342], [42301365], [20079], [697510414], [324394], [6098360], [15604], [88244]]","setMemberAge"
"5112",9,3,0,1.29228479833201,3.5,3,"[[9756081], [554579], [54169], [1091], [883578], [1049], [841798481], [905676750], [97658772], [199]]","setMemberAge"
"6112",9,4,1,1.16150764095636,3.97,4,"[[68240825], [26546621], [72375622], [48590546], [57], [89129494], [1426392], [3296], [82029009], [937]]","setMemberAge"
"7112",9,7,2,1.24723694621351,4.62,5,"[[744435743], [5], [301549], [110], [89487], [3664046], [938853], [6216822], [69387], [7765]]","setMemberAge"
"8112",9,8,2,1.18844436133965,5.26,6,"[[7], [566029], [5799], [519613], [24], [64917859], [5339716], [558], [23877533], [999647214]]","setMemberAge"
"9112",9,9,3,1.17711511756497,5.88,7,"[[983130937], [114], [25], [558], [27], [680545], [7946], [5352026], [84306563], [772253]]","setMemberAge"
"1024",9,10,3,1.0919706955775,6.26,7,"[[2], [63], [9883095], [519613], [2738682], [244], [219949884], [39], [402], [5352026]]","setMemberAge"
"1122",9,11,4,1.06037729134492,6.66,8,"[[7], [566029], [48590546], [7], [5661509], [37055], [1688], [5], [5352026], [3]]","setMemberAge"
"1220",9,33,5,1.03975958759706,7.17,9,"[[5799], [9], [5], [4], [566029], [6], [6216822], [6], [5352026], [772253]]","setMemberAge"
"1320",9,12,5,0.996544028129214,7.63,10,"[[983130937], [114], [478324609], [601], [6], [9], [6], [3296], [83], [772253]]","setMemberAge"
"1420",9,13,5,0.905538513813742,8,10,"[[114], [772253], [2], [5661509], [28], [89487], [95], [933545], [2], [23877533]]","setMemberAge"
"1520",9,14,6,0.888594395660924,8.48,11,"[[41], [4], [983130937], [24], [2], [519613], [680545], [772253], [5], [114]]","setMemberAge"
"1620",9,15,7,0.777881739083776,8.93,12,"[[114], [939373287], [2], [27], [24], [28], [75], [9], [983130937], [772253]]","setMemberAge"
"1720",9,16,7,0.70823724838503,9.28,13,"[[9], [2], [744435743], [1], [219949884], [489718], [94], [37], [93], [83]]","setMemberAge"
"1820",9,17,8,0.62417946137309,9.52,14,"[[41], [5], [6], [6], [2], [345], [20], [9], [5572], [4]]","setMemberAge"
"1920",9,18,8,0.470744091837592,9.72,14,"[[6], [27], [510151], [3], [8], [489718], [4], [93], [39], [2]]","setMemberAge"
"2020",9,19,9,0.3,9.9,15,"[[9], [27], [8], [9], [9], [6], [4], [4], [75], [983130937]]","setMemberAge"
"2117",9,20,10,0,10,16,"[[4], [27], [4], [24], [66], [6], [2], [6], [63], [9]]","setMemberAge"
"3122",10,1,0,1.28825463321503,2.02,2,"[[39577717], [821], [88745], [753600], [14641], [7117638], [5527082], [735597241], [4655700], [228712]]","setMemberAge"
"4114",10,2,1,1.15429632244065,2.74,3,"[[3967857], [371], [15611658], [39785556], [80946], [6], [807282276], [902], [621432884], [634]]","setMemberAge"
"5113",10,3,0,1.25135926096385,3.21,4,"[[3967857], [371], [15611658], [39785556], [80946], [745777610], [46247604], [621432884], [902], [634]]","setMemberAge"
"6113",10,4,1,1.28062484748657,4,4,"[[45592334], [30461], [8823588], [865240], [280], [86], [25278002], [7318], [6120955], [766758418]]","setMemberAge"
"7113",10,7,1,1.28914700480589,4.41,5,"[[215], [567581], [98029], [7941], [7221629], [7914], [66257208], [66], [841357510], [19]]","setMemberAge"
"8113",10,8,2,1.1805083650699,5.08,6,"[[51708], [208], [14120740], [567061], [2976229], [9155], [97], [5], [571], [4214]]","setMemberAge"
"9113",10,9,2,1.22682517091882,5.57,7,"[[278], [27], [17032], [6149387], [0], [308023], [3761366], [7], [23882899], [93694396]]","setMemberAge"
"1025",10,10,3,1.17405280971513,6.04,8,"[[29700], [6], [6], [3253617], [7914], [1734], [8], [6323808], [917744163], [278]]","setMemberAge"
"1123",10,11,3,1.13296072306148,6.58,8,"[[19], [5115], [512955], [3253617], [1734], [7914], [19], [21], [4], [41]]","setMemberAge"
"1222",10,33,4,1.07684725007775,6.98,9,"[[576], [92], [5130], [2976229], [567061], [9155], [7], [66], [19], [41]]","setMemberAge"
"1322",10,12,4,1.21243556529821,7.5,10,"[[191268128], [3], [512955], [2178], [34], [25977762], [6323808], [26], [71], [8870528]]","setMemberAge"
"1422",10,13,5,0.986863719061552,8.19,11,"[[9], [75253], [3253617], [124891], [96], [6019], [7914], [68], [8], [28]]","setMemberAge"
"1522",10,14,6,0.792148975887744,8.55,12,"[[38], [54688614], [19], [3253617], [96], [3], [179244624], [8], [68], [6]]","setMemberAge"
"1622",10,15,7,0.724637840579692,8.93,12,"[[75253], [3253617], [20], [7], [51], [86], [26], [7355619], [82], [25]]","setMemberAge"
"1722",10,16,8,0.643350604258673,9.31,13,"[[80], [69], [6], [3], [3253617], [9], [26], [8], [8], [879]]","setMemberAge"
"1822",10,17,8,0.600000000000001,9.6,14,"[[33], [20], [26], [7], [3], [34], [47508006], [19], [68], [92]]","setMemberAge"
"1922",10,18,9,0.286181760425084,9.91,15,"[[6], [98029], [40], [92], [7], [9], [91], [80], [4], [92]]","setMemberAge"
"2022",10,19,9,0.14,9.98,15,"[[6], [10369], [4], [29], [34], [51], [6], [91], [9], [92]]","setMemberAge"
"2118",10,20,10,0,10,16,"[[7], [91], [40], [26], [3], [8], [6], [21], [48], [6]]","setMemberAge"
"3123",1,1,1,1.63128783481028,4.83,32,"[[false, -890347.71], [false, -381923.03], [false, -743895.31], [true, -981768.82], [false, -871816.59], [false, -872034.24], [false, -943912.32], [false, 47105.52], [true, -114213.16], [false, -547330.05]]","withdraw"
"4115",1,2,2,1.39753354163684,5.63,37,"[[true, -12736.86], [true, -770101.16], [false, -871527.91], [true, -981768.82], [false, -871816.59], [false, -872034.24], [false, -943912.32], [true, 812880.06], [true, -767664.65], [false, 632367.04]]","withdraw"
"5114",1,3,2,1.34164078649987,6.2,39,"[[false, -547330.05], [false, -381923.03], [false, -743895.31], [true, 884674.25], [true, -443679.14], [false, 630995.42], [false, -237384.99], [false, -404705.87], [false, -926433.21], [false, -890347.71]]","withdraw"
"6114",1,4,4,1.11619890700538,6.79,42,"[[false, -547330.05], [false, -381923.03], [false, -743895.31], [true, -443679.14], [true, 884674.25], [false, 630995.42], [false, -237384.99], [false, 111200.57], [false, 446815.39], [false, -890347.71]]","withdraw"
"7114",1,7,5,1.02230132544177,7.43,44,"[[true, -978106.23], [true, -548504.76], [true, -303529.16], [false, 986407.63], [true, 598345.27], [false, 86143.06], [false, -492013.47], [false, 951075.21], [true, -947959.46], [false, 960953.29]]","withdraw"
"8114",1,8,5,1.02620660687797,7.87,47,"[[false, 837092.78], [true, 876760.38], [false, 606604.79], [true, -352692.85], [false, 732120.92], [true, -342414.61], [true, 498572.51], [true, -533179.75], [false, -90343.39], [false, -821310.8]]","withdraw"
"9114",1,9,6,0.904378239455151,8.39,49,"[[false, 866903.36], [true, 40740.88], [false, 641315.99], [false, -522602.7], [false, -427408.31], [true, 672809.36], [false, -219008.98], [false, 159047.88], [false, -973757.94], [false, 171928.65]]","withdraw"
"1026",1,10,7,0.782048591840686,8.78,51,"[[true, 995775.43], [false, 185882.52], [false, 236136.4], [true, -352692.85], [true, -592453.47], [true, 534805.78], [true, 633687.5], [false, -149777.06], [true, 121756.18], [false, 881832.89]]","withdraw"
"1124",1,11,8,0.653834841531101,9.25,53,"[[false, 215706.67], [true, 376091.67], [true, -255950.83], [true, 986043.6], [false, 895027.17], [true, 593113.19], [true, 723824.9], [false, 932224.64], [false, -786074.42], [false, 881832.89]]","withdraw"
"1223",1,33,8,0.507838557023785,9.61,55,"[[true, -815958.46], [false, -654842.1], [true, 300188.88], [true, 137585.76], [true, 114684.01], [true, 459691.16], [true, 89617.27], [true, 723824.9], [true, 851499.58], [true, 658284.0]]","withdraw"
"1323",1,12,9,0.438634243989226,9.74,58,"[[false, 726063.08], [false, 499994.45], [true, -255950.83], [true, 67204.36], [true, 593113.19], [true, 672809.36], [true, 105573.51], [false, 171928.65], [false, 932224.64], [true, 52469.85]]","withdraw"
"1423",1,13,9,0.286181760425084,9.91,59,"[[true, 658284.0], [true, 595823.14], [true, 300188.88], [true, -342414.61], [true, 137585.76], [false, 211259.01], [false, 76682.05], [true, 723824.9], [true, 807750.71], [false, 130025.44]]","withdraw"
"1523",1,14,9,0.237486841740759,9.94,61,"[[false, 726063.08], [true, 222086.01], [false, 76682.05], [true, 204347.82], [true, -548504.76], [false, 932224.64], [true, 672809.36], [false, 926939.02], [false, 171928.65], [true, 52469.85]]","withdraw"
"1623",1,15,9,0.099498743710662,9.99,63,"[[false, 171928.65], [false, 47762.18], [true, 876760.38], [false, 886813.84], [true, 534805.78], [false, 174724.21], [false, 398886.68], [true, 121756.18], [false, 130025.44], [true, -815958.46]]","withdraw"
"1723",1,16,10,0,10,65,"[[true, 376091.67], [false, 53263.29], [true, 482417.49], [false, 820788.87], [true, 222086.01], [false, 886813.84], [false, 398886.68], [true, 633687.5], [true, 157370.31], [false, 130025.44]]","withdraw"
"3124",2,1,2,1.64620776331543,5.1,7,"[[true, 615963.28], [true, -798428.22], [true, -281594.42], [false, -514292.73], [true, -171518.54], [true, 568761.3], [false, -958133.71], [true, -748562.52], [true, -516619.99], [false, -209042.33]]","withdraw"
"4116",2,2,2,1.52315462117278,6,9,"[[false, 199476.5], [true, -895018.57], [false, -851146.02], [false, -833777.16], [false, -346944.7], [true, -937550.17], [false, -310200.01], [false, -765581.41], [false, 196581.34], [true, -679384.86]]","withdraw"
"5115",2,3,3,1.40921964221338,6.71,11,"[[true, -632829.85], [true, -926743.85], [false, -192402.92], [true, -92707.1], [true, -445348.08], [false, 291026.37], [true, 991357.92], [false, -777520.28], [true, -922601.35], [false, 231236.77]]","withdraw"
"6115",2,4,5,1.14175303809537,7.58,13,"[[false, -209242.89], [false, 949751.04], [true, 893187.62], [true, -374283.48], [true, -170776.24], [false, 637645.05], [false, 655547.29], [false, -974253.84], [false, -417014.28], [false, 248831.08]]","withdraw"
"7115",2,7,5,1.14973910083984,8.09,15,"[[false, -208275.34], [true, -220452.21], [true, 675508.58], [false, 2100.92], [true, -360377.03], [true, 167800.75], [false, 896163.36], [false, -98793.78], [true, -406021.33], [false, 269357.08]]","withdraw"
"8115",2,8,6,1.06484740690862,8.69,17,"[[true, 987212.2], [false, 588600.92], [false, -483507.83], [true, 855783.25], [false, -14313.01], [false, -17413.22], [true, 711417.31], [true, 952680.12], [true, -197941.89], [false, 867434.07]]","withdraw"
"9115",2,9,7,0.779487010796205,9.18,19,"[[true, -126873.65], [true, 294014.18], [true, 404486.61], [true, -374283.48], [true, 145905.53], [true, 224227.14], [true, 633411.05], [false, -209242.89], [true, 443864.01], [true, 391577.67]]","withdraw"
"1027",2,10,8,0.588557558782486,9.56,23,"[[false, 995883.45], [false, -995578.52], [false, 470466.3], [true, 855783.25], [false, 623098.12], [true, 446343.73], [true, -730252.34], [true, 669316.41], [true, 815687.48], [true, 815275.95]]","withdraw"
"1125",2,11,8,0.417612260356423,9.84,25,"[[true, 370574.71], [true, -132395.0], [false, 767163.72], [true, 145905.53], [true, -374283.48], [true, 359144.81], [false, 105074.96], [false, 871335.16], [false, 584881.23], [true, 395173.26]]","withdraw"
"1224",2,33,8,0.221585198061603,9.97,26,"[[true, 443864.01], [true, -18768.1], [true, 404486.61], [false, 570899.07], [false, 335726.94], [false, 871335.16], [false, 460841.77], [true, 391577.67], [false, 867434.07], [false, -999750.93]]","withdraw"
"1324",2,12,10,0,10,29,"[[true, 443864.01], [false, 606122.69], [false, 402950.61], [false, 588600.92], [true, 271713.78], [false, 804990.8], [true, 391577.67], [true, 659502.81], [false, 560656.47], [true, 446343.73]]","withdraw"
"3125",3,1,1,1.38115893364956,4.82,5,"[[true, -810393.17], [false, -771313.36], [false, -972102.24], [true, -575243.48], [false, -111982.98], [true, -597410.38], [false, 105242.06], [false, -710720.55], [true, -309898.79], [false, -115254.03]]","withdraw"
"4117",3,2,2,1.36689428998734,5.46,7,"[[true, -372477.65], [true, -475953.46], [true, -749184.1], [true, -132829.94], [false, -452299.3], [false, -894523.69], [false, -717361.31], [true, -94798.06], [true, 397829.53], [false, 878842.98]]","withdraw"
"5116",3,3,1,1.3061010680648,6.21,10,"[[true, -372477.65], [true, -475953.46], [true, -749184.1], [true, -132829.94], [false, -452299.3], [false, -894523.69], [false, -717361.31], [true, -94798.06], [false, 878842.98], [false, -906518.97]]","withdraw"
"6116",3,4,4,1.04995237987253,6.76,13,"[[true, 132440.84], [false, 469219.17], [false, -750419.66], [false, -739880.87], [true, 706346.63], [true, -432919.07], [true, -287875.1], [false, -622607.35], [false, 163975.05], [false, -676748.94]]","withdraw"
"7116",3,7,4,1.13771701226623,7.16,16,"[[true, -779068.16], [true, 541050.16], [true, -643781.92], [false, 733234.58], [false, -631210.31], [true, -852029.25], [false, -949850.04], [false, 886856.12], [false, -649156.68], [true, 33520.97]]","withdraw"
"8116",3,8,5,1.0740577265678,7.92,19,"[[false, -252782.32], [false, -999755.15], [true, 211867.32], [true, 871080.45], [true, 704143.22], [false, -316956.56], [false, -349177.63], [false, 880814.84], [false, -78798.49], [false, 379045.45]]","withdraw"
"9116",3,9,7,0.714072825417689,8.49,21,"[[false, 379045.45], [false, 248532.72], [false, 24452.01], [false, -418313.13], [true, 189905.61], [false, 616560.44], [false, 59661.64], [false, 968602.77], [true, -975020.91], [true, -365881.78]]","withdraw"
"1028",3,10,8,0.677938050267131,8.98,23,"[[false, 469219.17], [true, 701024.91], [true, 578499.12], [true, 313573.38], [true, 706346.63], [true, -187511.16], [true, 946440.83], [false, 48134.95], [true, -471879.05], [false, 844703.28]]","withdraw"
"1126",3,11,8,0.649307323229916,9.28,25,"[[false, 811195.72], [false, 24452.01], [true, 881607.5], [false, -739880.87], [false, 128982.36], [true, 351831.35], [false, 59661.64], [false, 837364.53], [false, 968602.77], [false, -252782.32]]","withdraw"
"1225",3,33,8,0.524976189936268,9.62,27,"[[false, 248532.72], [true, 464780.65], [false, 258479.03], [true, 881607.5], [false, 128982.36], [false, 837364.53], [false, -499810.25], [false, 968602.77], [true, -471879.05], [false, 469219.17]]","withdraw"
"1325",3,12,8,0.431161222746202,9.79,30,"[[true, -365881.78], [false, 868500.36], [true, 685208.8], [false, 404048.49], [true, 313573.38], [true, 392849.18], [false, -256054.32], [false, 791583.88], [false, 811195.72], [false, 968602.77]]","withdraw"
"1424",3,13,9,0.099498743710662,9.99,33,"[[true, 747023.86], [true, 501356.66], [true, 881607.5], [true, 81020.42], [true, 592401.79], [false, -303855.36], [false, 616560.44], [false, 931808.09], [true, 144141.1], [false, 414551.59]]","withdraw"
"1524",3,14,10,0,10,36,"[[true, 464780.65], [false, 248532.72], [false, 128982.36], [true, 706346.63], [true, 881607.5], [true, 164821.22], [true, 648622.14], [true, 66095.26], [false, 844703.28], [false, 458075.1]]","withdraw"
"3126",4,1,0,1.6447188209539,4.93,8,"[[true, -935804.29], [false, -657296.08], [true, -30612.19], [true, -405454.9], [true, -775228.07], [true, -168232.59], [false, -742399.57], [true, -377534.01], [false, -933967.21], [true, -921963.64]]","withdraw"
"4118",4,2,2,1.34799851631966,5.77,10,"[[false, 314153.74], [true, -95123.95], [true, -213710.3], [false, -171107.25], [true, -923514.68], [true, 689819.25], [true, -42924.04], [true, -734401.99], [true, -2124.28], [false, -483593.24]]","withdraw"
"5117",4,3,4,1.17792189893898,6.55,12,"[[false, -586013.61], [false, -698925.17], [false, -309663.15], [false, 99170.72], [true, 543779.84], [false, -674777.05], [true, -823271.77], [true, -421526.04], [false, 174164.32], [false, 953367.99]]","withdraw"
"6117",4,4,5,1.19849906132629,7.06,14,"[[true, -734837.64], [true, 631618.41], [true, -655617.7], [false, -165313.56], [false, 242606.21], [true, -259788.14], [false, -740733.91], [true, 772753.06], [false, 884542.69], [true, 743234.09]]","withdraw"
"7117",4,7,5,1.14699607671517,7.62,16,"[[false, -706096.0], [true, 27397.52], [false, -275989.92], [true, 827328.61], [true, 815377.34], [true, -407194.77], [true, -259788.14], [true, -820484.77], [false, 318051.77], [false, 339120.48]]","withdraw"
"8117",4,8,4,1.1104503590886,8.13,17,"[[true, -796020.02], [false, -243488.38], [true, 844569.82], [false, -810021.9], [false, 461894.75], [false, 199059.79], [true, -361336.1], [true, 750118.38], [true, -990041.42], [false, -951150.33]]","withdraw"
"9117",4,9,6,0.94503968170654,8.63,19,"[[true, 934029.3], [true, 897654.78], [false, 771505.72], [true, 414873.35], [true, -173102.2], [true, 394216.49], [true, 934735.31], [false, -735124.2], [true, -389029.09], [false, -376931.75]]","withdraw"
"1029",4,10,6,0.866025403784438,9.1,21,"[[false, 715429.47], [true, 252349.68], [false, -682180.02], [false, -651433.39], [false, 707406.18], [true, 980812.11], [true, 897317.26], [true, -247336.58], [false, -374316.44], [false, 278032.42]]","withdraw"
"1127",4,11,7,0.721110255092798,9.4,22,"[[false, 715429.47], [true, 252349.68], [false, -682180.02], [false, -162179.54], [false, 758768.72], [true, -820484.77], [false, 313181.74], [false, 241991.82], [false, 278032.42], [false, 339120.48]]","withdraw"
"1226",4,33,8,0.492341345003647,9.76,24,"[[false, 278032.42], [false, 715429.47], [false, 758768.72], [true, 230759.9], [true, -735643.94], [false, 680030.28], [false, 241991.82], [true, 18383.9], [false, -590714.97], [true, 444947.8]]","withdraw"
"1326",4,12,9,0.237486841740759,9.94,25,"[[true, 308178.5], [false, 278032.42], [true, 735168.47], [true, -735643.94], [false, 555509.73], [true, 994865.95], [true, 38878.43], [true, 772753.06], [false, 151760.18], [true, 696149.78]]","withdraw"
"1425",4,13,9,0.14,9.98,27,"[[true, 767624.63], [false, 715429.47], [true, 994865.95], [true, -735643.94], [true, 38878.43], [true, 414873.35], [false, 313181.74], [false, 241991.82], [false, 585959.41], [false, 296786.53]]","withdraw"
"1525",4,14,10,0,10,29,"[[false, 278032.42], [false, 151760.18], [true, 630849.43], [false, 470867.68], [false, 680030.28], [true, 441241.57], [true, 934029.3], [true, 906498.79], [true, 696149.78], [true, 21857.89]]","withdraw"
"3127",5,1,2,1.39552857369529,5.15,4,"[[true, -847991.7], [false, -273161.34], [true, -58683.52], [true, -58017.57], [false, 198829.55], [true, -329930.26], [true, 124159.63], [false, -511598.87], [false, -41991.25], [false, -518968.43]]","withdraw"
"4119",5,2,2,1.29135587658863,5.82,6,"[[true, -516679.83], [false, 763177.53], [false, -585127.12], [true, -482010.4], [false, -849517.47], [false, 583777.22], [true, -178180.69], [true, -737532.23], [false, -14474.83], [true, -46287.74]]","withdraw"
"5118",5,3,3,1.22865780427261,6.48,7,"[[false, -947017.45], [false, -403101.92], [false, -448502.9], [true, -402474.38], [false, -836068.38], [true, 535469.47], [false, -267093.06], [true, 185311.67], [false, 806344.74], [true, -247859.04]]","withdraw"
"6118",5,4,5,0.941222609163209,7.21,9,"[[false, -161405.06], [false, 702280.42], [true, -6878.87], [true, 673497.98], [true, -28811.18], [true, 241002.13], [false, 829005.28], [false, 609620.62], [true, -930918.12], [false, -813857.1]]","withdraw"
